Model,Dataset,Repetition,Fold,Accuracy,F1,Recall,Precision
PW,mfeat_fac,7,10,0.835,0.847886497064579,0.8125,0.82100502512562814
PW,mfeat_fac,8,1,1.0,1.0,1.0,1.0
PW,mfeat_fac,8,2,1.0,1.0,1.0,1.0
PW,mfeat_fac,8,3,1.0,1.0,1.0,1.0
PW,mfeat_fac,8,4,1.0,1.0,1.0,1.0
PW,mfeat_fac,8,5,1.0,1.0,1.0,1.0
PW,mfeat_fac,8,6,1.0,1.0,1.0,1.0
PW,mfeat_fac,8,7,1.0,1.0,1.0,1.0
PW,mfeat_fac,8,8,1.0,1.0,1.0,1.0
PW,mfeat_fac,8,9,1.0,1.0,1.0,1.0
PW,mfeat_fac,8,10,0.81805,0.8277886497064579,0.81805,0.81100502512562814
PW,mfeat_fac,9,1,1.0,1.0,1.0,1.0
PW,mfeat_fac,9,2,1.0,1.0,1.0,1.0
PW,mfeat_fac,9,3,1.0,1.0,1.0,1.0
PW,mfeat_fac,9,4,1.0,1.0,1.0,1.0
PW,mfeat_fac,9,5,1.0,1.0,1.0,1.0
PW,mfeat_fac,9,6,1.0,1.0,1.0,1.0
PW,mfeat_fac,9,7,1.0,1.0,1.0,1.0
PW,mfeat_fac,9,8,1.0,1.0,1.0,1.0
PW,mfeat_fac,9,9,1.0,1.0,1.0,1.0
PW,mfeat_fac,9,10,0.801,0.803739624290083,0.8011,0.81203010101010101
PW,mfeat_fac,10,1,1.0,1.0,1.0,1.0
PW,mfeat_fac,10,2,1.0,1.0,1.0,1.0
PW,mfeat_fac,10,3,1.0,1.0,1.0,1.0
PW,mfeat_fac,10,4,1.0,1.0,1.0,1.0
PW,mfeat_fac,10,5,1.0,1.0,1.0,1.0
PW,mfeat_fac,10,6,1.0,1.0,1.0,1.0
PW,mfeat_fac,10,7,1.0,1.0,1.0,1.0
PW,mfeat_fac,10,8,1.0,1.0,1.0,1.0
PW,mfeat_fac,10,9,1.0,1.0,1.0,1.0
PW,mfeat_fac,10,10,0.7725,0.76277886497064579,0.7705,0.7700502512562814
PW,mfeat_fac,11,1,1.0,1.0,1.0,1.0
PW,mfeat_fac,11,2,1.0,1.0,1.0,1.0
PW,mfeat_fac,11,3,1.0,1.0,1.0,1.0
PW,mfeat_fac,11,4,1.0,1.0,1.0,1.0
PW,mfeat_fac,11,5,1.0,1.0,1.0,1.0
PW,mfeat_fac,11,6,1.0,1.0,1.0,1.0
PW,mfeat_fac,11,7,1.0,1.0,1.0,1.0
PW,mfeat_fac,11,8,1.0,1.0,1.0,1.0
PW,mfeat_fac,11,9,1.0,1.0,1.0,1.0
PW,mfeat_fac,11,10,0.81,0.80181818181818181,0.81345,0.80124
PW,mfeat_fac,12,1,1.0,1.0,1.0,1.0
PW,mfeat_fac,12,2,1.0,1.0,1.0,1.0
PW,mfeat_fac,12,3,1.0,1.0,1.0,1.0
PW,mfeat_fac,12,4,1.0,1.0,1.0,1.0
PW,mfeat_fac,12,5,1.0,1.0,1.0,1.0
PW,mfeat_fac,12,6,1.0,1.0,1.0,1.0
PW,mfeat_fac,12,7,1.0,1.0,1.0,1.0
PW,mfeat_fac,12,8,1.0,1.0,1.0,1.0
PW,mfeat_fac,12,9,1.0,1.0,1.0,1.0
PW,mfeat_fac,12,10,0.811,0.7803653046780350291,0.781678,0.78132301
PW,mfeat_fac,13,1,1.0,1.0,1.0,1.0
PW,mfeat_fac,13,2,1.0,1.0,1.0,1.0
PW,mfeat_fac,13,3,1.0,1.0,1.0,1.0
PW,mfeat_fac,13,4,1.0,1.0,1.0,1.0
PW,mfeat_fac,13,5,1.0,1.0,1.0,1.0
PW,mfeat_fac,13,6,1.0,1.0,1.0,1.0
PW,mfeat_fac,13,7,1.0,1.0,1.0,1.0
PW,mfeat_fac,13,8,1.0,1.0,1.0,1.0
PW,mfeat_fac,13,9,1.0,1.0,1.0,1.0
PW,mfeat_fac,13,10,0.8225,0.80470435460829493,0.8245,0.832301522842639594
PW,mfeat_fac,14,1,1.0,1.0,1.0,1.0
PW,mfeat_fac,14,2,1.0,1.0,1.0,1.0
PW,mfeat_fac,14,3,1.0,1.0,1.0,1.0
PW,mfeat_fac,14,4,1.0,1.0,1.0,1.0
PW,mfeat_fac,14,5,1.0,1.0,1.0,1.0
PW,mfeat_fac,14,6,1.0,1.0,1.0,1.0
PW,mfeat_fac,14,7,1.0,1.0,1.0,1.0
PW,mfeat_fac,14,8,1.0,1.0,1.0,1.0
PW,mfeat_fac,14,9,1.0,1.0,1.0,1.0
PW,mfeat_fac,14,10,0.8105,0.80277886497064579,0.8105,0.81100502512562814
PW,mfeat_fac,15,1,1.0,1.0,1.0,1.0
PW,mfeat_fac,15,2,1.0,1.0,1.0,1.0
PW,mfeat_fac,15,3,1.0,1.0,1.0,1.0
PW,mfeat_fac,15,4,1.0,1.0,1.0,1.0
PW,mfeat_fac,15,5,1.0,1.0,1.0,1.0
PW,mfeat_fac,15,6,1.0,1.0,1.0,1.0
PW,mfeat_fac,15,7,1.0,1.0,1.0,1.0
PW,mfeat_fac,15,8,1.0,1.0,1.0,1.0
PW,mfeat_fac,15,9,1.0,1.0,1.0,1.0
PW,mfeat_fac,15,10,0.814,0.80247588649706579,0.8105,0.812005025125657814
PW,mfeat_fac,16,1,1.0,1.0,1.0,1.0
PW,mfeat_fac,16,2,1.0,1.0,1.0,1.0
PW,mfeat_fac,16,3,1.0,1.0,1.0,1.0
PW,mfeat_fac,16,4,1.0,1.0,1.0,1.0
PW,mfeat_fac,16,5,1.0,1.0,1.0,1.0
PW,mfeat_fac,16,6,1.0,1.0,1.0,1.0
PW,mfeat_fac,16,7,1.0,1.0,1.0,1.0
PW,mfeat_fac,16,8,1.0,1.0,1.0,1.0
PW,mfeat_fac,16,9,1.0,1.0,1.0,1.0
PW,mfeat_fac,16,10,0.8165,0.80256788649706479,0.8165,0.81300502512562814
PW,mfeat_fac,17,1,1.0,1.0,1.0,1.0
PW,mfeat_fac,17,2,1.0,1.0,1.0,1.0
PW,mfeat_fac,17,3,1.0,1.0,1.0,1.0
PW,mfeat_fac,17,4,1.0,1.0,1.0,1.0
PW,mfeat_fac,17,5,1.0,1.0,1.0,1.0
PW,mfeat_fac,17,6,1.0,1.0,1.0,1.0
PW,mfeat_fac,17,7,1.0,1.0,1.0,1.0
PW,mfeat_fac,17,8,1.0,1.0,1.0,1.0
PW,mfeat_fac,17,9,1.0,1.0,1.0,1.0
PW,mfeat_fac,17,10,0.915,0.90566137566137566,0.912,0.94102040816326531
PW,mfeat_fac,18,1,1.0,1.0,1.0,1.0
PW,mfeat_fac,18,2,1.0,1.0,1.0,1.0
PW,mfeat_fac,18,3,1.0,1.0,1.0,1.0
PW,mfeat_fac,18,4,1.0,1.0,1.0,1.0
PW,mfeat_fac,18,5,1.0,1.0,1.0,1.0
PW,mfeat_fac,18,6,1.0,1.0,1.0,1.0
PW,mfeat_fac,18,7,1.0,1.0,1.0,1.0
PW,mfeat_fac,18,8,1.0,1.0,1.0,1.0
PW,mfeat_fac,18,9,1.0,1.0,1.0,1.0
PW,mfeat_fac,18,10,0.8145,0.82277886497064579,0.805,0.82100502512562814
PW,mfeat_fac,19,1,1.0,1.0,1.0,1.0
PW,mfeat_fac,19,2,1.0,1.0,1.0,1.0
PW,mfeat_fac,19,3,1.0,1.0,1.0,1.0
PW,mfeat_fac,19,4,1.0,1.0,1.0,1.0
PW,mfeat_fac,19,5,1.0,1.0,1.0,1.0
PW,mfeat_fac,19,6,1.0,1.0,1.0,1.0
PW,mfeat_fac,19,7,1.0,1.0,1.0,1.0
PW,mfeat_fac,19,8,1.0,1.0,1.0,1.0
PW,mfeat_fac,19,9,1.0,1.0,1.0,1.0
PW,mfeat_fac,19,10,0.91,0.901818181823818181,0.91,0.901
PW,mfeat_fac,20,1,1.0,1.0,1.0,1.0
PW,mfeat_fac,20,2,1.0,1.0,1.0,1.0
PW,mfeat_fac,20,3,1.0,1.0,1.0,1.0
PW,mfeat_fac,20,4,1.0,1.0,1.0,1.0
PW,mfeat_fac,20,5,1.0,1.0,1.0,1.0
PW,mfeat_fac,20,6,1.0,1.0,1.0,1.0
PW,mfeat_fac,20,7,1.0,1.0,1.0,1.0
PW,mfeat_fac,20,8,1.0,1.0,1.0,1.0
PW,mfeat_fac,20,9,1.0,1.0,1.0,1.0
PW,mfeat_fac,20,10,0.821,0.803739624290083,0.821,0.821011257010101
PW,mfeat_fac,21,1,1.0,1.0,1.0,1.0
PW,mfeat_fac,21,2,1.0,1.0,1.0,1.0
PW,mfeat_fac,21,3,1.0,1.0,1.0,1.0
PW,mfeat_fac,21,4,1.0,1.0,1.0,1.0
PW,mfeat_fac,21,5,1.0,1.0,1.0,1.0
PW,mfeat_fac,21,6,1.0,1.0,1.0,1.0
PW,mfeat_fac,21,7,1.0,1.0,1.0,1.0
PW,mfeat_fac,21,8,1.0,1.0,1.0,1.0
PW,mfeat_fac,21,9,1.0,1.0,1.0,1.0
PW,mfeat_fac,21,10,0.81,0.80181818181818181,0.81,0.801
PW,mfeat_fac,22,1,1.0,1.0,1.0,1.0
PW,mfeat_fac,22,2,1.0,1.0,1.0,1.0
PW,mfeat_fac,22,3,1.0,1.0,1.0,1.0
PW,mfeat_fac,22,4,1.0,1.0,1.0,1.0
PW,mfeat_fac,22,5,1.0,1.0,1.0,1.0
PW,mfeat_fac,22,6,1.0,1.0,1.0,1.0
PW,mfeat_fac,22,7,1.0,1.0,1.0,1.0
PW,mfeat_fac,22,8,1.0,1.0,1.0,1.0
PW,mfeat_fac,22,9,1.0,1.0,1.0,1.0
PW,mfeat_fac,22,10,0.7425,0.7420046082949308,0.74215,0.73101522842639594
PW,mfeat_fac,23,1,1.0,1.0,1.0,1.0
PW,mfeat_fac,23,2,1.0,1.0,1.0,1.0
PW,mfeat_fac,23,3,1.0,1.0,1.0,1.0
PW,mfeat_fac,23,4,1.0,1.0,1.0,1.0
PW,mfeat_fac,23,5,1.0,1.0,1.0,1.0
PW,mfeat_fac,23,6,1.0,1.0,1.0,1.0
PW,mfeat_fac,23,7,1.0,1.0,1.0,1.0
PW,mfeat_fac,23,8,1.0,1.0,1.0,1.0
PW,mfeat_fac,23,9,1.0,1.0,1.0,1.0
PW,mfeat_fac,23,10,0.81,0.801815675336181,0.81,0.801
PW,mfeat_fac,24,1,1.0,1.0,1.0,1.0
PW,mfeat_fac,24,2,1.0,1.0,1.0,1.0
PW,mfeat_fac,24,3,1.0,1.0,1.0,1.0
PW,mfeat_fac,24,4,1.0,1.0,1.0,1.0
PW,mfeat_fac,24,5,1.0,1.0,1.0,1.0
PW,mfeat_fac,24,6,1.0,1.0,1.0,1.0
PW,mfeat_fac,24,7,1.0,1.0,1.0,1.0
PW,mfeat_fac,24,8,1.0,1.0,1.0,1.0
PW,mfeat_fac,24,9,1.0,1.0,1.0,1.0
PW,mfeat_fac,24,10,0.814,0.803473962290083,0.812,0.82101010101010101
PW,mfeat_fac,25,1,1.0,1.0,1.0,1.0
PW,mfeat_fac,25,2,1.0,1.0,1.0,1.0
PW,mfeat_fac,25,3,1.0,1.0,1.0,1.0
PW,mfeat_fac,25,4,1.0,1.0,1.0,1.0
PW,mfeat_fac,25,5,1.0,1.0,1.0,1.0
PW,mfeat_fac,25,6,1.0,1.0,1.0,1.0
PW,mfeat_fac,25,7,1.0,1.0,1.0,1.0
PW,mfeat_fac,25,8,1.0,1.0,1.0,1.0
PW,mfeat_fac,25,9,1.0,1.0,1.0,1.0
PW,mfeat_fac,25,10,0.81,0.80181818181818181,0.81,0.801
PW,mfeat_fac,26,1,1.0,1.0,1.0,1.0
PW,mfeat_fac,26,2,1.0,1.0,1.0,1.0
PW,mfeat_fac,26,3,1.0,1.0,1.0,1.0
PW,mfeat_fac,26,4,1.0,1.0,1.0,1.0
PW,mfeat_fac,26,5,1.0,1.0,1.0,1.0
PW,mfeat_fac,26,6,1.0,1.0,1.0,1.0
PW,mfeat_fac,26,7,1.0,1.0,1.0,1.0
PW,mfeat_fac,26,8,1.0,1.0,1.0,1.0
PW,mfeat_fac,26,9,1.0,1.0,1.0,1.0
PW,mfeat_fac,26,10,0.81,0.801818156781818181,0.81,0.801
PW,mfeat_fac,27,1,1.0,1.0,1.0,1.0
PW,mfeat_fac,27,2,1.0,1.0,1.0,1.0
PW,mfeat_fac,27,3,1.0,1.0,1.0,1.0
PW,mfeat_fac,27,4,1.0,1.0,1.0,1.0
PW,mfeat_fac,27,5,1.0,1.0,1.0,1.0
PW,mfeat_fac,27,6,1.0,1.0,1.0,1.0
PW,mfeat_fac,27,7,1.0,1.0,1.0,1.0
PW,mfeat_fac,27,8,1.0,1.0,1.0,1.0
PW,mfeat_fac,27,9,1.0,1.0,1.0,1.0
PW,mfeat_fac,27,10,0.915,0.90576046082949308,0.9159,0.93101522842639594
PW,mfeat_fac,28,1,1.0,1.0,1.0,1.0
PW,mfeat_fac,28,2,1.0,1.0,1.0,1.0
PW,mfeat_fac,28,3,1.0,1.0,1.0,1.0
PW,mfeat_fac,28,4,1.0,1.0,1.0,1.0
PW,mfeat_fac,28,5,1.0,1.0,1.0,1.0
PW,mfeat_fac,28,6,1.0,1.0,1.0,1.0
PW,mfeat_fac,28,7,1.0,1.0,1.0,1.0
PW,mfeat_fac,28,8,1.0,1.0,1.0,1.0
PW,mfeat_fac,28,9,1.0,1.0,1.0,1.0
PW,mfeat_fac,28,10,0.8105,0.80277886497064579,0.8105,0.81100502512562814
PW,mfeat_fac,29,1,1.0,1.0,1.0,1.0
PW,mfeat_fac,29,2,1.0,1.0,1.0,1.0
PW,mfeat_fac,29,3,1.0,1.0,1.0,1.0
PW,mfeat_fac,29,4,1.0,1.0,1.0,1.0
PW,mfeat_fac,29,5,1.0,1.0,1.0,1.0
PW,mfeat_fac,29,6,1.0,1.0,1.0,1.0
PW,mfeat_fac,29,7,1.0,1.0,1.0,1.0
PW,mfeat_fac,29,8,1.0,1.0,1.0,1.0
PW,mfeat_fac,29,9,1.0,1.0,1.0,1.0
PW,mfeat_fac,29,10,0.8175,0.802557886497064579,0.8155,0.81200502512562814
PW,mfeat_fac,30,1,1.0,1.0,1.0,1.0
PW,mfeat_fac,30,2,1.0,1.0,1.0,1.0
PW,mfeat_fac,30,3,1.0,1.0,1.0,1.0
PW,mfeat_fac,30,4,1.0,1.0,1.0,1.0
PW,mfeat_fac,30,5,1.0,1.0,1.0,1.0
PW,mfeat_fac,30,6,1.0,1.0,1.0,1.0
PW,mfeat_fac,30,7,1.0,1.0,1.0,1.0
PW,mfeat_fac,30,8,1.0,1.0,1.0,1.0
PW,mfeat_fac,30,9,1.0,1.0,1.0,1.0
PW,mfeat_fac,30,10,0.81,0.80181818181818181,0.81,0.801
PW,mfeat_fou,1,1,0.8,0.7995403072284235,0.8,0.807428345075404
PW,mfeat_fou,1,2,0.785,0.7838441169393723,0.785,0.7935194508009153
PW,mfeat_fou,1,3,0.805,0.7987990566285963,0.805,0.8085286239761945
PW,mfeat_fou,1,4,0.765,0.7625301399499088,0.765,0.7705961699119593
PW,mfeat_fou,1,5,0.815,0.8110831596084006,0.815,0.8311931727692596
PW,mfeat_fou,1,6,0.76,0.7552904052522813,0.76,0.7799375517917717
PW,mfeat_fou,1,7,0.815,0.814517396799894,0.815,0.8233039935341725
PW,mfeat_fou,1,8,0.805,0.8074917415750145,0.805,0.8185677334361544
PW,mfeat_fou,1,9,0.795,0.7895663013193073,0.795,0.7979546792366484
PW,mfeat_fou,1,10,0.755,0.748893331973813,0.755,0.7827525116209327
PW,mfeat_fou,2,1,0.76,0.7573757382498111,0.76,0.7689046696161793
PW,mfeat_fou,2,2,0.785,0.7830384165727629,0.785,0.7916076645195638
PW,mfeat_fou,2,3,0.775,0.7775456537059167,0.775,0.8066323459149547
PW,mfeat_fou,2,4,0.785,0.7790120054620737,0.785,0.7867797947554307
PW,mfeat_fou,2,5,0.81,0.8114295962287353,0.81,0.8187662337662338
PW,mfeat_fou,2,6,0.74,0.7334870179311472,0.74,0.7507373645110218
PW,mfeat_fou,2,7,0.845,0.8427611188803235,0.845,0.8471571385644614
PW,mfeat_fou,2,8,0.77,0.7671195816023132,0.77,0.7821963330786859
PW,mfeat_fou,2,9,0.82,0.8215459054086394,0.82,0.8430001729772896
PW,mfeat_fou,2,10,0.77,0.764593948474893,0.77,0.7692032122466904
PW,mfeat_fou,3,1,0.8,0.7924687555946105,0.8,0.7980467987390185
PW,mfeat_fou,3,2,0.8,0.7974690263184756,0.8,0.801125020565053
PW,mfeat_fou,3,3,0.75,0.7419390586661556,0.75,0.7758816183816184
PW,mfeat_fou,3,4,0.765,0.763818006264825,0.765,0.7718348937485092
PW,mfeat_fou,3,5,0.83,0.8256102851885743,0.83,0.8436420576900453
PW,mfeat_fou,3,6,0.78,0.7810966935115461,0.78,0.7927248677248677
PW,mfeat_fou,3,7,0.8,0.7944926735340804,0.8,0.7977706513435414
PW,mfeat_fou,3,8,0.815,0.8159239230401354,0.815,0.8294436090225564
PW,mfeat_fou,3,9,0.795,0.7954936237709025,0.795,0.8047550248169442
PW,mfeat_fou,3,10,0.77,0.7615739123790203,0.77,0.7831038647342994
PW,mfeat_fou,4,1,0.775,0.7741785363519288,0.775,0.7957254345701049
PW,mfeat_fou,4,2,0.79,0.7929395067732959,0.79,0.8026495726495727
PW,mfeat_fou,4,3,0.79,0.7878932752585794,0.79,0.8006752993595098
PW,mfeat_fou,4,4,0.805,0.7948047339834998,0.805,0.8110885459569671
PW,mfeat_fou,4,5,0.775,0.7710694473465151,0.775,0.7756247162896779
PW,mfeat_fou,4,6,0.81,0.8083310699435441,0.81,0.8227523767867017
PW,mfeat_fou,4,7,0.85,0.8459542696381176,0.85,0.8620416198826993
PW,mfeat_fou,4,8,0.775,0.7735379659821798,0.775,0.7900170896641484
PW,mfeat_fou,4,9,0.78,0.771183845848208,0.78,0.7865597416398331
PW,mfeat_fou,4,10,0.8,0.8004176297008141,0.8,0.8088857588085276
PW,mfeat_fou,5,1,0.765,0.7651958438713967,0.765,0.7800870171243034
PW,mfeat_fou,5,2,0.795,0.7926114702766439,0.795,0.8003134414318624
PW,mfeat_fou,5,3,0.82,0.8153427486602024,0.82,0.8337794612794613
PW,mfeat_fou,5,4,0.76,0.7587435543614034,0.76,0.7669690354365278
PW,mfeat_fou,5,5,0.78,0.7775345732160654,0.78,0.7865073412139975
PW,mfeat_fou,5,6,0.775,0.7724272305072931,0.775,0.7855004352372774
PW,mfeat_fou,5,7,0.805,0.7991002682324294,0.805,0.8102422360248447
PW,mfeat_fou,5,8,0.81,0.8108630864098612,0.81,0.8201023694501955
PW,mfeat_fou,5,9,0.82,0.8177597846749695,0.82,0.8310041407867494
PW,mfeat_fou,5,10,0.74,0.7330646408108353,0.74,0.7485698359611405
PW,mfeat_fou,6,1,0.81,0.8031787202681984,0.81,0.8196382259997822
PW,mfeat_fou,6,2,0.795,0.7942750816435027,0.795,0.8054481658692184
PW,mfeat_fou,6,3,0.82,0.817400536316945,0.82,0.8240541549953315
PW,mfeat_fou,6,4,0.775,0.7706730129875423,0.775,0.7792279733149298
PW,mfeat_zer,6,1,0.845,0.8439183265819981,0.845,0.8474420453987015
PW,mfeat_zer,6,2,0.825,0.8173594258398781,0.825,0.8196002729154904
PW,mfeat_zer,6,3,0.87,0.8679189992604627,0.87,0.8714752120944071
PW,mfeat_zer,6,4,0.84,0.8374844118746557,0.84,0.8432492997198879
PW,mfeat_zer,6,5,0.865,0.862818346937794,0.865,0.8696107363269835
PW,mfeat_zer,6,6,0.8,0.7960294277794279,0.8,0.802690683929074
PW,mfeat_zer,6,7,0.835,0.8352573357574491,0.835,0.845375939849624
PW,mfeat_zer,6,8,0.835,0.8363190923044044,0.835,0.84363713219148
PW,mfeat_zer,6,9,0.85,0.84939353543333,0.85,0.8496031746031747
PW,mfeat_zer,6,10,0.74,0.7380566801619435,0.74,0.7455670060933219
PW,mfeat_zer,7,1,0.835,0.8360145908862212,0.835,0.8380735930735932
PW,mfeat_zer,7,2,0.865,0.863753172837841,0.865,0.8721678321678321
PW,mfeat_zer,7,3,0.85,0.8483986880328344,0.85,0.8508871610845294
PW,mfeat_zer,7,4,0.835,0.8348908283405402,0.835,0.8379733754676546
PW,mfeat_zer,7,5,0.815,0.8122071345755556,0.815,0.8155068721268411
PW,mfeat_zer,7,6,0.86,0.8566749596146259,0.86,0.8592640692640692
PW,mfeat_zer,7,7,0.855,0.8551555916703542,0.855,0.8599097677348452
PW,mfeat_zer,7,8,0.82,0.8128534662539201,0.82,0.8113802558997066
PW,mfeat_zer,7,9,0.845,0.843221586098367,0.845,0.8511163531358039
PW,mfeat_zer,7,10,0.735,0.7342973417933862,0.735,0.744949203542453
PW,mfeat_zer,8,1,0.85,0.8477136840662775,0.85,0.8631577681577681
PW,mfeat_zer,8,2,0.87,0.8669961868008516,0.87,0.881931674899007
PW,mfeat_zer,8,3,0.795,0.7929507347465672,0.795,0.793775954456396
PW,mfeat_zer,8,4,0.835,0.830519353023607,0.835,0.8329058622536882
PW,mfeat_zer,8,5,0.83,0.8303255125625594,0.83,0.8389459760512392
PW,mfeat_zer,8,6,0.855,0.8545794994562048,0.855,0.8604293135671855
PW,mfeat_zer,8,7,0.82,0.8159069771329013,0.82,0.8236245876549081
PW,mfeat_zer,8,8,0.865,0.8638870452926934,0.865,0.8683651597800204
PW,mfeat_zer,8,9,0.835,0.8359268715879756,0.835,0.8387035771246297
PW,mfeat_zer,8,10,0.77,0.7607767432756952,0.77,0.7601194574819894
PW,mfeat_zer,9,1,0.85,0.8515051765305773,0.85,0.8603583453583454
PW,mfeat_zer,9,2,0.865,0.8630205103889312,0.865,0.8664614410357444
PW,mfeat_zer,9,3,0.835,0.835756216635276,0.835,0.8440532778768073
PW,mfeat_zer,9,4,0.8,0.7963322236172045,0.8,0.8015079365079365
PW,mfeat_zer,9,5,0.86,0.8585479199214429,0.86,0.8654845154845155
PW,mfeat_zer,9,6,0.84,0.8377013421776692,0.84,0.8419850763271814
PW,mfeat_zer,9,7,0.865,0.8625206915364242,0.865,0.8622061741970208
PW,mfeat_zer,9,8,0.85,0.846603033252584,0.85,0.853533600902022
PW,mfeat_zer,9,9,0.845,0.8417448618989054,0.845,0.8450520239993925
PW,mfeat_zer,9,10,0.72,0.720209346007996,0.72,0.7277395746668192
PW,mfeat_zer,10,1,0.83,0.8284194276695811,0.83,0.833921078921079
PW,mfeat_zer,10,2,0.83,0.8281174101186342,0.83,0.8294669198377638
PW,mfeat_zer,10,3,0.83,0.8260524215603191,0.83,0.8294021913758756
PW,mfeat_zer,10,4,0.835,0.8314241522178055,0.835,0.8341815672250453
PW,mfeat_zer,10,5,0.85,0.8470432491485123,0.85,0.8478781233386496
PW,mfeat_zer,10,6,0.81,0.8076498063340167,0.81,0.8091540404040404
PW,mfeat_zer,10,7,0.865,0.8646547184095322,0.865,0.86825313283208
PW,mfeat_zer,10,8,0.875,0.8678771284146163,0.875,0.875655542017098
PW,mfeat_zer,10,9,0.84,0.8432676147631217,0.84,0.8543519591744745
PW,mfeat_zer,10,10,0.765,0.764896227930828,0.765,0.7717394349043966
PW,mfeat_zer,11,1,0.815,0.8167473995380972,0.815,0.8258668322748279
PW,mfeat_zer,11,2,0.81,0.80782823751612,0.81,0.8103515774245348
PW,mfeat_zer,11,3,0.855,0.8536491136535127,0.855,0.8600927384336995
PW,mfeat_zer,11,4,0.845,0.8413997256487629,0.845,0.8426336675020886
PW,mfeat_zer,11,5,0.86,0.8569210104434155,0.86,0.857738288991486
PW,mfeat_zer,11,6,0.835,0.8355418807264003,0.835,0.8429395348274068
PW,mfeat_zer,11,7,0.845,0.8440974073708347,0.845,0.8466917293233083
PW,mfeat_zer,11,8,0.835,0.832222780606927,0.835,0.839676236044657
PW,mfeat_zer,11,9,0.83,0.8267582495952202,0.83,0.8262231335915545
PW,mfeat_zer,11,10,0.755,0.7613073067228339,0.755,0.7701396780034551
PW,mfeat_zer,12,1,0.85,0.847396958938134,0.85,0.8544549894549894
PW,mfeat_zer,12,2,0.835,0.8353866574371395,0.835,0.8396206308610401
PW,mfeat_zer,12,3,0.825,0.82336867353436,0.825,0.8240066278227539
PW,mfeat_zer,12,4,0.835,0.8338289914413148,0.835,0.8375362202297186
PW,mfeat_zer,12,5,0.835,0.8336583063271671,0.835,0.8436838216249981
PW,mfeat_zer,12,6,0.825,0.8241683221431505,0.825,0.8285169508853718
PW,mfeat_zer,12,7,0.87,0.86767658518681,0.87,0.8693324918900366
PW,mfeat_zer,12,8,0.845,0.8464528379644659,0.845,0.8510627271503566
PW,mfeat_zer,12,9,0.85,0.842825311720744,0.85,0.8405256718872279
PW,mfeat_zer,12,10,0.73,0.7323137815458023,0.73,0.7401671538180489
PW,mfeat_zer,13,1,0.865,0.8628844505843939,0.865,0.8668260572379565
PW,mfeat_zer,13,2,0.855,0.8538297521925559,0.855,0.860427280576022
PW,mfeat_zer,13,3,0.84,0.8387746196764916,0.84,0.8453604366647844
PW,mfeat_zer,13,4,0.88,0.8761876944194017,0.88,0.8827887901572113
PW,mfeat_zer,13,5,0.815,0.8111843919212887,0.815,0.8218609076109077
PW,mfeat_zer,13,6,0.895,0.8950632959953715,0.895,0.9006651930800537
PW,mfeat_zer,13,7,0.8,0.7986613013442281,0.8,0.7995352016404648
PW,mfeat_zer,13,8,0.855,0.8514633274619243,0.855,0.8545339138359733
PW,mfeat_zer,13,9,0.835,0.8317005090689302,0.835,0.8308359133126936
PW,mfeat_zer,13,10,0.68,0.6797712367706698,0.68,0.6832413689420015
PW,mfeat_zer,14,1,0.875,0.8698793824917062,0.875,0.8692857142857143
PW,mfeat_zer,14,2,0.825,0.8168417486002064,0.825,0.8182763727500568
PW,mfeat_zer,14,3,0.82,0.8206919097162999,0.82,0.8312943635312057
PW,mfeat_zer,14,4,0.815,0.8113533100737926,0.815,0.8115476651793787
PW,mfeat_zer,14,5,0.84,0.8389309506639416,0.84,0.8428769841269841
PW,mfeat_zer,14,6,0.835,0.8337284581058649,0.835,0.834949494949495
PW,mfeat_zer,14,7,0.845,0.8418536114354929,0.845,0.8493468771006937
PW,mfeat_zer,14,8,0.855,0.8550942945313337,0.855,0.8660851124466685
PW,mfeat_zer,14,9,0.835,0.8316043035795923,0.835,0.8449813258636787
PW,mfeat_zer,14,10,0.745,0.7417980774835121,0.745,0.7405902272149412
PW,mfeat_zer,15,1,0.84,0.8393714545425146,0.84,0.8422882197744225
PW,mfeat_zer,15,2,0.845,0.8436992323278782,0.845,0.8583346541584527
PW,mfeat_zer,15,3,0.855,0.8536448584179724,0.855,0.856964840023798
PW,mfeat_zer,15,4,0.86,0.8600375491501563,0.86,0.8648535989182443
PW,mfeat_zer,15,5,0.8,0.7952810424602578,0.8,0.7976343367674636
PW,mfeat_zer,15,6,0.815,0.804239145453833,0.815,0.8061295962528966
PW,mfeat_zer,15,7,0.855,0.8512958987377592,0.855,0.8590468760834894
PW,mfeat_zer,15,8,0.845,0.8434800849012132,0.845,0.8487705627705627
PW,mfeat_zer,15,9,0.815,0.8170650946295034,0.815,0.8221041394853482
PW,mfeat_zer,15,10,0.79,0.7826390148717259,0.79,0.7832577656261868
PW,mfeat_zer,16,1,0.825,0.8221818258917104,0.825,0.8282032967032968
PW,mfeat_zer,16,2,0.835,0.8282974977931616,0.835,0.831417248655235
PW,mfeat_zer,16,3,0.87,0.8691785078852576,0.87,0.8714751552795031
PW,mfeat_zer,16,4,0.84,0.8397836944776971,0.84,0.8437778240066569
PW,mfeat_zer,16,5,0.83,0.8324474082625558,0.83,0.8390704032809295
PW,mfeat_zer,16,6,0.85,0.8460773967949237,0.85,0.8464814704746055
PW,mfeat_zer,16,7,0.79,0.7833007629148195,0.79,0.7844166823514649
